"","long","lat","group","year"
"264161",-116.8,33.83,"372.7",2006
"264164",-116.79,33.83,"372.7",2006
"264165",-116.79,33.82,"372.7",2006
"264173",-116.79,33.82,"372.8",2006
"264185",-116.78,33.8,"372.9",2006
"264195",-116.79,33.81,"372.10",2006
"264200",-116.78,33.8,"372.11",2006
"264204",-116.8,33.83,"372.12",2006
"264208",-116.79,33.82,"373.1",2006
"264232",-116.79,33.81,"373.1",2006
"264241",-116.78,33.82,"373.1",2006
"264277",-116.78,33.81,"373.1",2006
"264361",-116.8,33.83,"373.2",2006
"264370",-116.79,33.83,"373.2",2006
"264371",-116.79,33.82,"373.2",2006
"264421",-116.8,33.82,"373.2",2006
"264506",-116.79,33.81,"373.3",2006
"264513",-116.79,33.8,"373.3",2006
"264515",-116.78,33.8,"373.3",2006
"264774",-116.8,33.82,"373.4",2006
"264778",-116.81,33.82,"373.4",2006
"264806",-116.8,33.83,"373.4",2006
"264829",-116.79,33.82,"373.5",2006
"264844",-116.79,33.81,"373.5",2006
"264882",-116.8,33.83,"373.6",2006
"264922",-116.8,33.83,"373.7",2006
"264925",-116.79,33.83,"373.7",2006
"264926",-116.79,33.82,"373.7",2006
"264934",-116.79,33.82,"373.8",2006
"264946",-116.78,33.8,"373.9",2006
"264956",-116.79,33.81,"373.10",2006
"264961",-116.78,33.8,"373.11",2006
"264965",-116.8,33.83,"373.12",2006
"264969",-120.96,40.42,"374.1",2006
"265181",-120.95,40.42,"374.1",2006
"265932",-120.96,40.41,"374.2",2006
"266362",-120.96,40.42,"374.2",2006
"266430",-120.97,40.42,"374.2",2006
"266830",-120.96,40.41,"374.3",2006
"267031",-120.97,40.41,"374.3",2006
"267602",-120.97,40.41,"374.4",2006
"267617",-120.96,40.41,"374.4",2006
"267760",-120.96,40.4,"374.4",2006
"267867",-120.92,40.87,"375.1",2006
"268124",-120.91,40.87,"375.1",2006
"268168",-120.91,40.86,"375.1",2006
"268200",-120.92,40.86,"375.1",2006
"268454",-120.93,40.86,"375.1",2006
"268506",-120.93,40.87,"375.1",2006
"268710",-120.9,40.86,"375.2",2006
"268952",-120.89,40.86,"375.2",2006
"270012",-120.9,40.87,"375.2",2006
"270416",-120.91,40.86,"375.3",2006
"270437",-120.91,40.87,"375.3",2006
"270595",-120.92,40.87,"375.3",2006
"271049",-120.9,40.86,"375.4",2006
"271086",-120.9,40.85,"375.4",2006
"271372",-120.92,40.87,"375.5",2006
"271538",-120.91,40.87,"375.5",2006
"271730",-120.9,40.86,"375.6",2006
"271740",-120.91,40.86,"375.6",2006
"271754",-120.91,40.87,"375.6",2006
"271939",-120.9,40.87,"375.6",2006
"272014",-120.9,40.86,"375.7",2006
"272036",-120.91,40.86,"375.7",2006
"272208",-120.91,40.87,"375.8",2006
"272310",-120.91,40.87,"375.9",2006
"272445",-120.9,40.86,"375.10",2006
"272577",-120.83,40.76,"376.1",2006
"272578",-120.82,40.76,"376.1",2006
"272596",-120.82,40.75,"376.1",2006
"272684",-120.69,39.76,"377.1",2006
"272695",-120.68,39.77,"377.1",2006
"272707",-120.67,39.77,"377.1",2006
"272709",-120.67,39.78,"377.1",2006
"272734",-120.68,39.76,"377.1",2006
"272747",-120.7,39.76,"377.1",2006
"272749",-120.7,39.76,"378.1",2006
"272761",-120.69,39.76,"378.1",2006
"272823",-120.69,39.76,"378.2",2006
"272866",-122.21,40.16,"379.1",2006
"272879",-122.2,40.16,"379.1",2006
"272893",-120.43,39.86,"380.1",2006
"272912",-120.44,39.86,"380.1",2006
"272941",-120.44,39.86,"380.2",2006
"272974",-120.44,39.86,"380.3",2006
"273003",-122.71,39.92,"381.1",2006
"273220",-122.71,39.91,"381.1",2006
"273451",-122.77,39.46,"381.2",2006
"273466",-122.77,39.45,"381.2",2006
"273529",-122.78,39.45,"381.2",2006
"273596",-122.78,39.46,"381.2",2006
"273614",-122.78,39.45,"381.3",2006
"273679",-122.79,39.45,"381.3",2006
"273726",-122.78,39.46,"381.3",2006
"273757",-122.74,39.61,"381.4",2006
"273794",-122.74,39.62,"381.4",2006
"273832",-122.71,39.9,"381.5",2006
"273852",-122.71,39.89,"381.5",2006
"273890",-122.78,39.44,"381.6",2006
"273980",-122.84,39.97,"381.7",2006
"273995",-122.85,39.98,"381.7",2006
"273998",-122.84,39.98,"381.7",2006
"274008",-122.84,39.64,"381.8",2006
"274109",-122.86,39.97,"381.9",2006
"274162",-122.72,39.6,"381.10",2006
"274166",-122.73,39.6,"381.10",2006
"274211",-120.21,39.14,"382.1",2006
"274267",-120.21,39.14,"382.2",2006
"274275",-120.22,39.14,"382.2",2006
"274294",-120.21,39.14,"382.3",2006
"274314",-120.2,39.14,"382.4",2006
"274333",-120.21,39.14,"382.4",2006
"274353",-120.2,39.14,"382.5",2006
"274369",-121.45,39.74,"383.1",2006
"274379",-121.44,39.74,"383.1",2006
"274438",-121.43,39.75,"383.2",2006
"274496",-121.43,39.75,"383.3",2006
"274526",-118.55,35.83,"384.1",2006
"274635",-118.55,35.82,"384.1",2006
"274716",-118.56,35.83,"384.1",2006
"274849",-118.55,35.84,"384.1",2006
"275002",-118.55,36.15,"384.2",2006
"275005",-118.54,36.15,"384.2",2006
"275130",-118.57,36.18,"384.3",2006
"275195",-118.57,36.14,"384.4",2006
"275207",-118.58,36.14,"384.4",2006
"275229",-118.59,36.19,"384.5",2006
"275242",-118.59,36.18,"384.5",2006
"275287",-118.53,36.09,"384.6",2006
"275345",-118.51,36.12,"384.7",2006
"275419",-118.52,36.1,"384.8",2006
"275423",-118.52,36.09,"384.8",2006
"275483",-118.56,36.18,"384.9",2006
"275486",-118.57,36.18,"384.9",2006
"275527",-118.52,36.09,"384.10",2006
"275543",-118.53,36.09,"384.10",2006
"275570",-118.62,35.95,"384.11",2006
"275586",-118.61,35.95,"384.11",2006
"275593",-118.6,36.15,"384.12",2006
"275635",-118.54,36.09,"384.13",2006
"275675",-118.54,36.07,"384.14",2006
"275720",-118.59,35.62,"385.1",2006
"275750",-118.59,35.61,"385.1",2006
"275865",-118.62,35.65,"385.2",2006
"275917",-118.63,35.65,"385.2",2006
"276002",-118.62,35.64,"385.3",2006
"276085",-118.63,35.64,"385.3",2006
"276159",-118.63,35.65,"385.4",2006
"276285",-118.63,35.64,"385.5",2006
"276312",-118.63,35.65,"385.5",2006
"276428",-118.6,35.68,"385.6",2006
"276478",-118.59,35.69,"385.7",2006
"276482",-118.59,35.68,"385.7",2006
"276519",-118.62,35.63,"385.8",2006
"276531",-118.62,35.64,"385.8",2006
"276540",-118.63,35.65,"385.9",2006
"276544",-118.62,35.65,"385.9",2006
"276577",-118.63,35.65,"385.10",2006
"276582",-118.62,35.65,"385.10",2006
"276597",-118.63,35.64,"385.11",2006
"276615",-117.69,34.38,"386.1",2006
"276659",-117.68,34.38,"386.1",2006
"276804",-117.68,34.37,"386.1",2006
"277053",-117.69,34.38,"386.2",2006
"277056",-117.68,34.38,"386.2",2006
"277310",-117.69,34.39,"386.2",2006
"277351",-117.69,34.37,"386.3",2006
"277394",-117.68,34.37,"386.3",2006
"277427",-117.69,34.38,"386.3",2006
"277609",-117.69,34.38,"386.4",2006
"277627",-117.69,34.38,"386.5",2006
"277647",-117.69,34.38,"386.6",2006
"277651",-117.69,34.38,"386.7",2006
"277660",-117.69,34.38,"386.8",2006
"277664",-117.69,34.37,"386.9",2006
"277668",-117.69,34.38,"386.10",2006
"277672",-120.56,39.71,"387.1",2006
"277679",-120.57,39.71,"387.1",2006
"277729",-120.55,39.71,"387.1",2006
"277757",-120.57,39.71,"387.2",2006
"277784",-120.56,39.71,"387.3",2006
"277828",-120.55,39.71,"387.4",2006
"277851",-120.56,40.22,"388.1",2006
"277870",-120.55,40.22,"388.1",2006
"277892",-120.56,40.21,"388.1",2006
"277925",-120.54,40.23,"388.2",2006
"277954",-120.53,40.21,"388.3",2006
"277977",-120.54,40.2,"388.4",2006
"278002",-123.47,41.71,"389.1",2006
"278006",-123.46,41.71,"389.1",2006
"278076",-123.17,41.73,"389.2",2006
"278156",-123.18,41.73,"389.2",2006
"278193",-123.14,41.85,"389.3",2006
"278207",-123.15,41.85,"389.3",2006
"278261",-123.59,41.67,"389.4",2006
"278274",-123.59,41.68,"389.4",2006
"278287",-123.12,41.85,"389.5",2006
"278399",-123.56,41.68,"389.6",2006
"278400",-123.56,41.67,"389.6",2006
"278445",-123.57,41.68,"389.7",2006
"278448",-123.57,41.67,"389.7",2006
"278509",-123.12,41.84,"389.8",2006
"278525",-123.11,41.84,"389.8",2006
"278609",-123.34,41.7,"389.9",2006
"278651",-123.32,41.7,"389.10",2006
"278689",-123.29,41.75,"389.11",2006
"278725",-123.42,41.7,"389.12",2006
"278760",-123.16,41.73,"389.13",2006
"278795",-123.17,41.73,"389.13",2006
"278800",-123.48,41.98,"389.14",2006
"278871",-123.38,41.73,"389.15",2006
"278875",-123.38,41.72,"389.15",2006
"278902",-123.38,41.76,"389.16",2006
"278903",-123.37,41.76,"389.16",2006
"278934",-123.33,41.68,"389.17",2006
"278947",-123.33,41.67,"389.17",2006
"278950",-123.34,41.67,"389.17",2006
"278957",-123.34,41.68,"389.17",2006
"278981",-123.13,41.85,"389.18",2006
"279048",-123.38,41.72,"389.19",2006
"279074",-123.38,41.71,"389.19",2006
"279087",-123.39,41.71,"389.19",2006
"279097",-123.39,41.72,"389.19",2006
"279115",-123.32,41.7,"389.20",2006
"279168",-123.38,41.72,"389.21",2006
"279236",-123.58,41.67,"389.22",2006
"279272",-123.13,41.86,"389.23",2006
"279279",-123.13,41.85,"389.23",2006
"279283",-123.14,41.85,"389.23",2006
"279284",-123.14,41.86,"389.23",2006
"279301",-123.11,41.86,"389.24",2006
"279307",-123.11,41.85,"389.24",2006
"279347",-123.39,41.69,"389.25",2006
"279389",-123.42,41.7,"389.26",2006
"279422",-123.31,41.7,"389.27",2006
"279451",-123.14,41.85,"389.28",2006
"279504",-123.47,42,"389.29",2006
"279509",-123.47,42.01,"389.29",2006
"279522",-123.44,41.94,"389.30",2006
"279554",-123.45,41.93,"389.31",2006
"279635",-123.11,41.84,"389.32",2006
"279678",-123.39,41.73,"389.33",2006
"279697",-123.45,41.93,"389.34",2006
"279725",-123.59,41.68,"389.35",2006
"279740",-123.11,41.84,"389.36",2006
"279811",-123.37,41.73,"389.37",2006
"279830",-123.58,41.67,"389.38",2006
"279832",-123.58,41.66,"389.38",2006
"279855",-123.12,41.85,"389.39",2006
"279860",-123.11,41.85,"389.39",2006
"279915",-123.29,41.75,"389.40",2006
"279927",-123.3,41.75,"389.40",2006
"279937",-123.57,41.67,"389.41",2006
"279956",-123.5,41.71,"389.42",2006
"279961",-123.5,41.72,"389.42",2006
"279967",-123.49,41.71,"389.42",2006
"279970",-123.13,41.84,"389.43",2006
"280019",-123.39,41.73,"389.44",2006
"280035",-123.44,41.94,"389.45",2006
"280053",-123.47,41.95,"389.46",2006
"280070",-123.46,41.94,"389.47",2006
"280072",-123.45,41.94,"389.47",2006
"280087",-123.46,41.94,"389.48",2006
"280095",-123.47,41.71,"390.1",2006
"280099",-123.46,41.71,"390.1",2006
"280169",-123.17,41.73,"390.2",2006
"280249",-123.18,41.73,"390.2",2006
"280286",-123.14,41.85,"390.3",2006
"280300",-123.15,41.85,"390.3",2006
"280354",-123.59,41.67,"390.4",2006
"280367",-123.59,41.68,"390.4",2006
"280380",-123.12,41.85,"390.5",2006
"280492",-123.56,41.68,"390.6",2006
"280493",-123.56,41.67,"390.6",2006
"280538",-123.57,41.68,"390.7",2006
"280541",-123.57,41.67,"390.7",2006
"280602",-123.12,41.84,"390.8",2006
"280618",-123.11,41.84,"390.8",2006
"280702",-123.34,41.7,"390.9",2006
"280744",-123.32,41.7,"390.10",2006
"280782",-123.29,41.75,"390.11",2006
"280818",-123.42,41.7,"390.12",2006
"280853",-123.16,41.73,"390.13",2006
"280888",-123.17,41.73,"390.13",2006
"280893",-123.48,41.98,"390.14",2006
"280964",-123.38,41.73,"390.15",2006
"280968",-123.38,41.72,"390.15",2006
"280995",-123.38,41.76,"390.16",2006
"280996",-123.37,41.76,"390.16",2006
"281027",-123.33,41.68,"390.17",2006
"281040",-123.33,41.67,"390.17",2006
"281043",-123.34,41.67,"390.17",2006
"281050",-123.34,41.68,"390.17",2006
"281074",-123.13,41.85,"390.18",2006
"281141",-123.38,41.72,"390.19",2006
"281167",-123.38,41.71,"390.19",2006
"281180",-123.39,41.71,"390.19",2006
"281190",-123.39,41.72,"390.19",2006
"281208",-123.32,41.7,"390.20",2006
"281261",-123.38,41.72,"390.21",2006
"281329",-123.58,41.67,"390.22",2006
"281365",-123.13,41.86,"390.23",2006
"281372",-123.13,41.85,"390.23",2006
"281376",-123.14,41.85,"390.23",2006
"281377",-123.14,41.86,"390.23",2006
"281394",-123.11,41.86,"390.24",2006
"281400",-123.11,41.85,"390.24",2006
"281440",-123.39,41.69,"390.25",2006
"281482",-123.42,41.7,"390.26",2006
"281515",-123.31,41.7,"390.27",2006
"281544",-123.14,41.85,"390.28",2006
"281597",-123.47,42,"390.29",2006
"281602",-123.47,42.01,"390.29",2006
"281615",-123.44,41.94,"390.30",2006
"281647",-123.45,41.93,"390.31",2006
"281728",-123.11,41.84,"390.32",2006
"281771",-123.39,41.73,"390.33",2006
"281790",-123.45,41.93,"390.34",2006
"281818",-123.59,41.68,"390.35",2006
"281833",-123.11,41.84,"390.36",2006
"281904",-123.37,41.73,"390.37",2006
"281923",-123.58,41.67,"390.38",2006
"281925",-123.58,41.66,"390.38",2006
"281948",-123.29,41.75,"390.39",2006
"281960",-123.3,41.75,"390.39",2006
"281970",-123.57,41.67,"390.40",2006
"281989",-123.5,41.71,"390.41",2006
"281994",-123.5,41.72,"390.41",2006
"282000",-123.49,41.71,"390.41",2006
"282003",-123.13,41.84,"390.42",2006
"282052",-123.39,41.73,"390.43",2006
"282068",-123.44,41.94,"390.44",2006
"282086",-123.47,41.95,"390.45",2006
"282103",-123.46,41.94,"390.46",2006
"282105",-123.45,41.94,"390.46",2006
"282120",-123.46,41.94,"390.47",2006
"282128",-123.35,41.8,"391.1",2006
"282164",-123.35,41.79,"391.1",2006
"282226",-123.35,41.78,"391.1",2006
"282320",-123.36,41.79,"391.1",2006
"282329",-123.36,41.8,"391.1",2006
"282370",-123.16,41.74,"391.2",2006
"282390",-123.15,41.74,"391.2",2006
"282460",-123.16,41.75,"391.2",2006
"282492",-123.33,41.76,"391.3",2006
"282527",-123.33,41.77,"391.3",2006
"282589",-123.34,41.68,"391.4",2006
"282598",-123.33,41.68,"391.4",2006
"282670",-123.17,41.75,"391.5",2006
"282675",-123.17,41.74,"391.5",2006
"282732",-123.18,41.74,"391.5",2006
"282762",-123.37,41.73,"391.6",2006
"282781",-123.35,41.8,"391.7",2006
"282803",-123.4,41.88,"391.8",2006
"282825",-123.35,41.79,"391.9",2006
"282830",-123.35,41.8,"391.9",2006
"282841",-123.35,41.8,"391.10",2006
"282848",-122.67,42.05,"392.1",2006
"282881",-122.67,42.04,"392.1",2006
"282964",-122.68,42.04,"392.1",2006
"282976",-122.68,42.05,"392.1",2006
"283099",-122.67,42.05,"392.2",2006
"283101",-122.66,42.05,"392.2",2006
"283156",-122.66,42.04,"392.2",2006
"283177",-122.67,42.04,"392.2",2006
"283216",-122.64,42.06,"392.3",2006
"283220",-122.65,42.06,"392.3",2006
"283223",-122.64,42.05,"392.3",2006
"283224",-122.65,42.05,"392.3",2006
"283250",-122.66,42.06,"392.4",2006
"283251",-122.65,42.06,"392.4",2006
"283287",-122.67,42.05,"392.5",2006
"283377",-122.67,42.04,"392.6",2006
"283444",-122.68,42.05,"392.7",2006
"283469",-122.65,42.06,"392.8",2006
"283509",-120.47,40.09,"393.1",2006
"283597",-120.48,40.09,"393.1",2006
"283761",-120.47,40.1,"393.1",2006
"284136",-120.46,40.09,"393.2",2006
"284140",-120.47,40.09,"393.2",2006
"284501",-120.46,40.09,"393.3",2006
"284517",-120.46,40.08,"393.3",2006
"284744",-122.71,42.01,"394.1",2006
"284754",-122.7,42.01,"394.1",2006
"284837",-122.71,42,"394.1",2006
"284877",-122.72,42.01,"394.1",2006
"284951",-122.72,42.02,"394.2",2006
"284953",-122.71,42.02,"394.2",2006
"285024",-122.71,42.01,"394.3",2006
"285026",-122.7,42.01,"394.3",2006
"285054",-122.7,42.01,"394.4",2006
"285065",-122.7,42,"394.4",2006
"285100",-122.72,42.01,"394.5",2006
"285108",-122.72,42.02,"394.5",2006
"285127",-122.72,42,"394.6",2006
"285134",-122.72,42.01,"394.6",2006
"285146",-122.71,42.01,"394.7",2006
"285183",-122.89,41.86,"395.1",2006
"285208",-122.9,41.86,"395.1",2006
"285212",-122.9,41.85,"395.1",2006
"285268",-122.91,41.86,"395.1",2006
"285341",-120.56,39.82,"396.1",2006
"285344",-120.55,39.82,"396.1",2006
"285347",-120.55,39.81,"396.1",2006
"285351",-120.54,39.81,"396.1",2006
"285392",-120.56,39.81,"396.1",2006
"285416",-120.65,39.96,"396.2",2006
"285419",-120.65,39.97,"396.2",2006
"285428",-120.64,39.97,"396.2",2006
"285487",-120.66,39.93,"396.3",2006
"285617",-120.59,39.84,"396.4",2006
"285692",-120.55,39.8,"396.5",2006
"285696",-120.55,39.81,"396.5",2006
"285697",-120.54,39.8,"396.5",2006
"285699",-120.54,39.81,"396.5",2006
"285745",-120.59,39.85,"396.6",2006
"285754",-120.58,39.85,"396.6",2006
"285757",-120.58,39.84,"396.6",2006
"285779",-120.59,39.84,"396.6",2006
"285838",-120.65,39.93,"396.7",2006
"285840",-120.66,39.93,"396.7",2006
"285842",-120.66,39.92,"396.7",2006
"285845",-120.65,39.92,"396.7",2006
"285929",-120.56,39.82,"397.1",2006
"285932",-120.55,39.82,"397.1",2006
"285935",-120.55,39.81,"397.1",2006
"285939",-120.54,39.81,"397.1",2006
"285980",-120.56,39.81,"397.1",2006
"286004",-120.65,39.96,"397.2",2006
"286007",-120.65,39.97,"397.2",2006
"286016",-120.64,39.97,"397.2",2006
"286075",-120.66,39.93,"397.3",2006
"286205",-120.59,39.84,"397.4",2006
"286280",-120.55,39.8,"397.5",2006
"286284",-120.55,39.81,"397.5",2006
"286285",-120.54,39.8,"397.5",2006
"286287",-120.54,39.81,"397.5",2006
"286333",-120.59,39.85,"397.6",2006
"286342",-120.58,39.85,"397.6",2006
"286345",-120.58,39.84,"397.6",2006
"286367",-120.59,39.84,"397.6",2006
"286426",-120.65,39.93,"397.7",2006
"286428",-120.66,39.93,"397.7",2006
"286430",-120.66,39.92,"397.7",2006
"286433",-120.65,39.92,"397.7",2006
"286517",-120.73,39.96,"398.1",2006
"286523",-120.73,39.95,"398.1",2006
"286531",-120.74,39.95,"398.1",2006
"286533",-120.74,39.96,"398.1",2006
"286545",-120.39,39.87,"398.2",2006
"286571",-120.39,39.86,"398.2",2006
"286587",-120.4,39.86,"398.2",2006
"286605",-120.65,39.95,"398.3",2006
"286649",-120.66,39.95,"398.3",2006
"286694",-120.45,39.88,"398.4",2006
"286712",-120.71,39.95,"398.5",2006
"286781",-120.54,39.67,"398.6",2006
"286787",-120.55,39.67,"398.6",2006
"286802",-120.6,39.95,"398.7",2006
"286842",-120.65,39.95,"398.8",2006
"286912",-120.6,39.94,"398.9",2006
"286939",-120.6,39.94,"398.10",2006
"286940",-120.6,39.93,"398.10",2006
"286957",-120.6,39.94,"398.11",2006
"286978",-120.73,39.96,"399.1",2006
"286984",-120.73,39.95,"399.1",2006
"286992",-120.74,39.95,"399.1",2006
"286994",-120.74,39.96,"399.1",2006
"287006",-120.39,39.87,"399.2",2006
"287032",-120.39,39.86,"399.2",2006
"287048",-120.4,39.86,"399.2",2006
"287066",-120.65,39.95,"399.3",2006
"287110",-120.66,39.95,"399.3",2006
"287155",-120.45,39.88,"399.4",2006
"287173",-120.71,39.95,"399.5",2006
"287242",-120.54,39.67,"399.6",2006
"287248",-120.55,39.67,"399.6",2006
"287263",-120.6,39.95,"399.7",2006
"287303",-120.65,39.95,"399.8",2006
"287373",-120.6,39.94,"399.9",2006
"287400",-120.6,39.94,"399.10",2006
"287401",-120.6,39.93,"399.10",2006
"287418",-120.6,39.94,"399.11",2006
"287439",-120.59,39.84,"400.1",2006
"287485",-120.59,39.85,"400.1",2006
"287513",-120.58,39.84,"400.1",2006
"287537",-120.5,39.66,"400.2",2006
"287586",-120.51,39.66,"400.2",2006
"287601",-120.57,39.85,"400.3",2006
"287645",-120.59,39.84,"400.4",2006
"287649",-120.59,39.83,"400.4",2006
"287670",-120.59,39.85,"400.5",2006
"287693",-118.39,34.6,"401.1",2006
"287695",-118.38,34.6,"401.1",2006
"287697",-118.38,34.61,"401.1",2006
"287794",-117.85,34.24,"402.1",2006
"287808",-117.84,34.29,"403.1",2006
"287828",-117.71,34.22,"404.1",2006
"287839",-117.86,34.25,"405.1",2006
"287854",-116.75,33.81,"725.1",2006
"287960",-116.74,33.81,"725.1",2006
"288126",-116.75,33.8,"725.1",2006
"288230",-116.76,33.8,"725.1",2006
"288401",-116.76,33.81,"725.1",2006
"288470",-116.75,33.81,"725.2",2006
"288474",-116.71,33.73,"726.1",2006
"288478",-116.71,33.72,"726.1",2006
"288480",-116.7,33.72,"726.1",2006
"288679",-121.23,40.28,"729.1",2006
"288690",-121.62,40.39,"730.1",2006
"288721",-118.87,36.71,"731.1",2006
"289082",-118.96,36.78,"731.2",2006
"289089",-118.96,36.77,"731.2",2006
"289443",-118.95,36.77,"731.3",2006
"289804",-118.91,36.77,"731.4",2006
"289825",-118.92,36.77,"731.4",2006
"290165",-118.91,36.77,"731.5",2006
"290526",-118.95,36.77,"731.6",2006
"290887",-118.91,36.76,"731.7",2006
"291248",-118.89,36.76,"731.8",2006
"291609",-118.92,36.76,"731.9",2006
"291794",-118.92,36.77,"731.9",2006
"291970",-123.61,40.83,"732.1",2006
"292306",-118.72,36.2,"733.1",2006
"292336",-118.73,36.2,"733.1",2006
"292392",-118.72,36.19,"733.1",2006
"292571",-118.73,36.19,"733.1",2006
"292892",-118.73,36.18,"733.1",2006
"293633",-118.72,36.21,"733.2",2006
"293768",-118.72,36.2,"733.2",2006
"294181",-123.15,41.3,"734.1",2006
"294183",-123.14,41.3,"734.1",2006
"294186",-123.08,41.17,"735.1",2006
"294193",-123.21,41.26,"736.1",2006
"294199",-123.22,41.26,"736.1",2006
"294222",-123.22,41.27,"736.1",2006
"294224",-123.21,41.27,"736.1",2006
"294238",-123.25,41.26,"736.2",2006
"294239",-123.26,41.26,"736.2",2006
"294295",-123.22,41.26,"736.3",2006
"294335",-122.73,41.33,"737.1",2006
"294339",-122.73,41.32,"737.1",2006
"294353",-122.73,41.33,"737.2",2006
"294691",-123.08,41.66,"738.1",2006
"294698",-123.07,41.66,"738.1",2006
"294724",-123.06,41.67,"738.2",2006
"294726",-123.07,41.67,"738.2",2006
"294732",-123.07,41.66,"738.2",2006
"294756",-123.07,41.65,"738.3",2006
"294758",-123.08,41.65,"738.3",2006
"294777",-123.07,41.68,"738.4",2006
"294797",-123.07,41.65,"738.5",2006
"294799",-123.08,41.65,"738.5",2006
"294806",-123.08,41.66,"738.5",2006
"294817",-123.09,41.66,"738.6",2006
"294827",-123.07,41.65,"738.7",2006
"294851",-123.07,41.65,"738.8",2006
"294870",-119.91,38.32,"739.1",2006
"295432",-119.92,38.01,"740.1",2006
"295435",-119.93,38.01,"740.1",2006
"295446",-118.93,36.64,"743.1",2006
"295452",-118.94,36.64,"743.1",2006
"295577",-118.94,36.65,"743.1",2006
"295677",-118.9,36.76,"744.1",2006
"295743",-118.9,36.75,"744.1",2006
"295755",-118.89,36.75,"744.1",2006
"295884",-118.91,36.75,"744.1",2006
"296046",-118.9,36.76,"744.2",2006
"296139",-118.91,36.76,"744.2",2006
"296429",-118.92,36.76,"744.3",2006
"296463",-118.91,36.76,"744.3",2006
"296492",-118.91,36.75,"744.3",2006
"296513",-118.92,36.75,"744.3",2006
"296784",-118.91,36.77,"744.4",2006
"297007",-118.92,36.77,"744.4",2006
"297076",-118.91,36.77,"744.5",2006
"297096",-118.91,36.76,"744.5",2006
"297125",-118.92,36.77,"744.5",2006
"297197",-118.91,36.75,"744.6",2006
"297224",-123.51,40.89,"745.1",2006
"297240",-123.51,40.88,"745.1",2006
"297244",-123.52,40.89,"745.1",2006
